districtid,timeid,neighborhoodzscore,statezscore
323,8,0.81,-0.31
323,9,-0.1,-0.33
323,10,2.19,-0.27
323,11,1.55,-0.31
323,12,1.36,-0.31
323,13,0.63,-0.36
323,14,-0.9,-0.41
323,15,-1.33,-0.42
323,16,-0.75,-0.44
323,17,-1.05,-0.45
323,18,-1.95,-0.47
323,19,-1.01,-0.46
323,20,-1.52,-0.55
323,21,-0.85,-0.58
323,22,-1.46,-0.68
323,23,-1.01,-0.65
323,24,-1.07,-0.64
323,25,-1.14,-0.71
324,10,1.39,-0.33
324,11,1.66,-0.2
324,12,0.14,-0.2
324,13,-0.29,-0.31
324,14,0.16,-0.31
324,15,-0.51,-0.41
324,16,-0.08,-0.38
324,17,0.75,-0.09
324,18,1.21,-0.16
324,19,2.78,-0.2
324,20,1.07,-0.19
324,21,0.4,-0.32
324,22,1.13,-0.42
324,23,0.72,-0.28
324,24,3.51,0.94
324,25,2.86,0.25
326,7,-1.0,-0.37
326,8,-1.0,-0.42
326,9,-1.06,-0.38
326,14,-1.7,-0.36
326,17,-0.68,-0.43
326,18,-0.09,-0.32
326,19,-0.31,-0.33
326,20,0.1,-0.17
326,21,1.54,-0.14
326,22,0.0,-0.29
326,23,-0.32,-0.24
326,24,-0.21,-0.33
326,25,-0.59,-0.37
327,7,1.27,0.24
327,8,0.41,0.0
327,9,-1.01,-0.78
327,10,0.04,0.31
327,11,-0.01,0.21
327,12,0.41,0.2
327,13,-1.12,-0.67
327,14,-0.44,-0.47
327,15,-0.8,-0.64
327,16,-0.63,-0.59
327,17,-0.56,-0.67
327,18,-0.19,-0.32
327,19,0.99,0.3
327,20,-0.46,-0.55
327,21,-0.62,-0.67
327,22,-0.1,-0.39
327,23,-0.43,-0.6
327,24,0.14,-0.01
327,25,-0.21,-0.35
328,8,0.33,1.09
328,9,0.65,1.52
328,10,0.75,1.82
328,11,0.46,1.5
328,12,0.72,2.03
328,13,-0.15,0.89
328,14,0.05,1.02
328,15,0.18,1.28
328,16,-0.13,0.84
328,17,-0.19,0.77
328,18,-0.35,0.6
328,19,-0.32,0.6
328,20,-0.26,0.65
328,21,-0.4,0.5
328,22,-0.59,0.43
328,23,-0.8,0.15
328,24,-1.0,0.02
328,25,-1.01,-0.02
329,7,0.73,0.31
329,9,-0.6,-1.02
329,10,-0.93,-1.23
329,11,-0.71,-1.11
329,12,-0.75,-1.39
329,13,-0.9,-1.29
329,14,-1.13,-1.95
329,15,-1.14,-1.38
329,16,-1.33,-1.39
329,17,-0.99,-0.89
329,18,-1.36,-0.61
329,19,-1.11,-0.8
329,20,-1.23,-0.87
329,21,-1.28,-0.88
329,22,-1.46,-1.05
329,23,-1.4,-1.01
329,24,-1.28,-1.58
329,25,-1.03,-1.62
332,7,25.33,14.73
332,8,6.84,6.36
332,9,26.07,12.14
332,10,5.12,9.86
332,11,9.25,10.2
332,12,12.61,5.35
332,13,15.36,4.24
332,14,11.73,5.0
332,15,26.0,6.3
332,16,25.44,3.16
332,17,25.68,3.46
332,18,32.69,4.78
332,19,22.65,4.72
332,20,14.71,3.21
332,21,21.3,4.76
332,22,26.0,8.94
332,23,24.53,7.46
332,24,24.55,6.54
332,25,23.94,6.27
333,7,0.0,0.04
333,8,0.0,0.09
333,9,0.0,0.13
333,10,7.88,-0.16
333,11,6.14,-0.02
333,12,9.12,0.07
333,13,0.0,0.05
333,14,6.68,0.05
333,15,12.64,0.38
333,16,7.9,0.12
333,17,18.88,0.35
333,18,37.15,0.89
333,19,12.27,0.66
333,20,8.87,1.1
333,21,15.0,1.76
333,22,13.2,1.93
333,23,20.64,2.5
333,24,27.77,2.65
333,25,17.52,2.05
335,7,9.12,2.29
335,8,14.89,3.65
335,9,20.04,5.44
335,10,4.35,2.56
335,11,3.08,2.42
335,12,9.62,2.02
335,13,5.15,2.76
335,14,10.02,2.92
335,15,9.98,5.85
335,16,3.2,2.42
335,17,1.59,1.57
335,18,1.43,1.45
335,19,0.62,1.05
335,20,0.92,1.64
335,21,1.48,2.12
335,22,2.11,2.27
335,23,3.99,3.95
335,24,5.81,4.27
335,25,8.34,6.1
336,7,0.0,-0.52
336,9,-0.65,-0.41
336,10,-1.1,-0.62
336,11,-0.84,-0.74
336,13,-0.74,-0.6
336,14,-1.34,-0.59
336,15,-1.4,-0.64
336,16,-3.36,-0.92
336,17,-2.33,-0.78
336,18,-1.79,-0.71
336,19,-1.37,-0.59
336,20,-1.33,-0.68
336,21,-1.86,-0.77
336,22,-1.7,-0.85
336,23,-1.44,-0.79
336,24,-1.17,-0.61
336,25,-1.06,-0.56
337,7,0.19,0.45
337,8,2.0,0.17
337,9,5.3,2.15
337,10,-0.43,-0.15
337,11,4.27,1.28
337,12,0.48,0.88
337,13,0.6,0.52
337,14,2.5,3.59
337,15,0.75,1.51
337,16,0.58,1.4
337,17,2.17,3.64
337,18,1.6,2.8
337,19,0.5,1.22
337,20,0.35,1.05
337,21,0.24,0.93
337,22,0.3,0.99
337,23,0.53,1.5
337,24,0.69,1.46
337,25,2.57,3.17
338,7,-0.5,-0.44
338,8,6.38,0.36
338,9,0.8,-0.15
338,10,-0.72,-0.99
338,11,-1.94,-1.16
338,12,-0.92,-0.79
338,13,2.34,0.14
338,14,0.99,-0.26
338,15,-0.25,-0.32
338,16,-0.24,-0.31
338,17,-0.7,-0.65
338,18,-0.55,-0.61
338,19,-0.61,-0.63
338,20,0.16,-0.42
338,21,1.2,-0.13
338,22,-0.25,-0.48
338,23,-0.44,-0.45
338,24,-0.47,-0.53
338,25,-0.16,-0.41
339,7,-0.34,-0.23
339,8,-0.01,-0.23
339,9,-0.01,-0.22
339,10,0.73,-0.21
339,11,1.52,-0.22
339,12,1.72,-0.12
339,13,2.08,-0.0
339,14,1.06,-0.12
339,15,0.68,-0.11
339,16,1.13,-0.05
339,17,1.37,0.04
339,18,1.38,-0.04
339,19,0.82,-0.07
339,20,1.15,0.04
339,21,1.4,0.24
339,22,0.98,0.22
339,23,1.53,0.38
339,24,1.74,0.45
339,25,1.52,0.21
340,7,-0.82,-0.27
340,8,-0.82,-0.33
340,9,-0.74,-0.33
340,10,-0.73,-0.27
340,11,-0.61,-0.3
340,12,-0.81,-0.31
340,13,-0.81,-0.33
340,14,-0.72,-0.36
340,15,-0.77,-0.38
340,16,-0.74,-0.37
340,17,-0.81,-0.39
340,18,-0.6,-0.37
340,19,-0.84,-0.39
340,20,-1.07,-0.49
340,21,-0.93,-0.53
340,22,-0.8,-0.55
340,23,-0.7,-0.49
340,24,-0.92,-0.6
340,25,-0.79,-0.61
341,8,0.0,-0.51
341,11,0.43,-0.7
341,12,-0.33,-0.62
341,13,3.01,0.14
341,14,0.75,-0.18
341,15,-0.27,-0.51
341,16,0.04,-0.45
341,17,-0.1,-0.41
341,18,0.42,-0.38
341,19,0.9,-0.37
341,20,0.21,-0.4
341,21,0.27,-0.42
341,22,0.28,-0.48
341,23,0.65,-0.41
341,24,0.97,-0.28
341,25,0.76,-0.21
342,8,7.0,-0.59
342,9,5.67,-0.52
342,10,7.07,0.27
342,11,4.12,0.64
342,12,1.63,0.78
342,13,3.6,0.11
342,14,0.49,0.0
342,15,-0.32,-0.56
342,16,3.39,0.18
342,17,2.83,-0.01
342,18,1.56,-0.15
342,19,14.91,0.17
342,20,19.3,0.39
342,21,7.13,1.05
342,22,17.65,1.1
342,23,29.2,0.62
342,24,16.01,1.53
342,25,37.27,8.32
343,8,8.0,-0.28
343,9,1.04,-0.22
343,10,2.7,-0.26
343,11,-0.04,-0.27
343,12,-0.21,-0.29
343,13,0.82,-0.26
343,14,2.0,-0.23
343,15,1.94,-0.2
343,16,0.72,-0.24
343,17,0.07,-0.3
343,18,-0.08,-0.34
343,19,0.11,-0.27
343,20,0.07,-0.17
343,21,0.37,0.1
343,22,0.38,0.18
343,23,0.82,0.49
343,24,1.38,0.87
343,25,1.37,1.22
344,7,0.0,-0.67
344,13,-0.45,-0.16
344,17,-0.94,-1.03
344,18,-1.41,-0.82
344,19,-0.97,-0.55
344,20,-1.66,-0.68
344,21,-1.41,-0.67
344,22,-1.3,-0.8
344,23,-0.98,-0.56
344,24,-1.74,-0.68
344,25,-1.45,-0.49
345,9,-0.94,-0.27
345,10,-0.13,-0.68
345,11,-1.03,-1.55
345,12,-1.1,-1.05
345,13,-0.98,-1.37
345,14,-1.3,-1.42
345,15,-1.08,-0.63
345,16,-0.46,-0.68
345,17,0.22,-0.21
345,18,-0.1,-0.32
345,19,1.88,-0.18
345,20,0.53,-0.32
345,21,-0.84,-0.67
345,22,-0.77,-0.86
345,23,-0.86,-0.84
345,24,-0.52,-0.68
345,25,-0.29,-0.57
347,10,-1.83,-1.1
347,11,1.16,0.25
347,12,1.1,1.76
347,13,-0.92,-0.68
347,14,-0.51,-0.2
347,15,3.85,1.69
347,16,0.13,0.01
347,17,-0.54,-0.63
347,18,-0.74,-0.41
347,19,-0.69,-0.37
347,20,-0.86,-0.4
347,21,-0.52,-0.32
347,22,-0.71,-0.4
347,23,-0.66,-0.37
347,24,-0.99,-0.48
347,25,-0.8,-0.43
348,7,-0.57,-0.44
348,8,-0.73,-0.45
348,9,0.95,0.35
348,10,4.84,3.58
348,11,1.22,1.17
348,12,2.92,1.84
348,13,11.0,2.0
348,14,1.36,0.16
348,15,-0.28,-0.26
348,16,-0.17,-0.17
348,17,0.15,-0.12
348,18,0.13,0.07
348,19,0.72,0.75
348,20,0.35,0.78
348,21,0.12,0.49
348,22,-0.72,-0.21
348,23,-0.56,-0.18
348,24,-0.52,-0.29
348,25,-0.55,-0.29
350,7,-0.78,-0.56
350,8,-1.85,-0.96
350,9,0.0,0.58
350,10,1.32,1.91
350,11,0.84,0.42
350,12,0.87,-0.04
350,13,-1.58,-1.15
350,14,-0.45,-0.16
350,15,-0.67,-0.72
350,16,-0.92,-0.6
350,17,-0.67,-0.32
350,18,-0.92,-0.52
350,19,-0.72,-0.01
350,20,-0.86,-0.5
350,21,-0.73,-0.48
350,22,-0.58,-0.15
350,23,-0.68,-0.46
350,24,-0.71,-0.53
350,25,-0.64,-0.47
351,8,-1.76,-0.42
351,9,-0.08,-0.33
351,10,-1.12,-0.35
351,11,-1.21,-0.41
351,13,-0.91,-0.45
351,14,-0.73,-0.41
351,16,-0.82,-0.45
351,17,-0.1,-0.29
351,18,-0.9,-0.42
351,19,-0.71,-0.28
351,20,-1.31,-0.42
351,21,-0.56,-0.23
351,22,-1.14,-0.3
351,23,0.68,-0.06
351,24,1.33,0.03
351,25,-0.37,-0.18
352,7,10.33,6.34
352,8,-0.09,0.71
352,9,-0.12,0.24
352,10,-0.78,-0.73
352,11,-0.54,-0.35
352,12,-0.61,-0.4
352,13,-0.57,-0.37
352,14,-0.58,-0.35
352,15,-0.66,-0.32
352,16,-0.54,-0.2
352,17,-0.65,-0.2
352,18,-0.76,-0.26
352,19,-0.64,-0.34
352,20,-0.95,-0.61
352,21,-1.18,-0.68
352,22,-1.22,-0.86
352,23,-1.42,-1.23
352,24,-2.11,-1.37
352,25,-0.85,-0.96
353,7,-0.32,-0.37
353,8,-0.33,-0.44
353,9,-0.71,-0.56
353,10,-0.17,-0.71
353,11,5.81,1.84
353,12,2.97,0.17
353,13,0.07,-0.51
353,14,0.55,-0.51
353,15,-0.43,-0.64
353,17,-1.1,-0.76
353,18,-0.75,-0.68
353,19,-0.41,-0.54
353,20,0.04,-0.38
353,21,0.14,-0.23
353,22,-0.12,-0.35
353,23,0.1,-0.37
353,24,-0.11,-0.32
353,25,0.56,0.39
354,7,13.0,-0.21
354,8,0.75,-0.11
354,9,0.88,-0.15
354,10,-0.48,-1.04
354,11,0.09,-0.9
354,12,0.13,-0.68
354,13,0.69,-0.28
354,14,0.71,-0.47
354,15,1.81,-0.14
354,16,3.34,0.16
354,17,8.36,0.99
354,18,22.34,1.67
354,19,17.92,1.82
354,20,7.22,0.29
354,21,3.46,-0.01
354,22,5.36,-0.12
354,23,7.55,0.27
354,24,5.6,0.12
354,25,2.8,-0.08
355,9,1.0,-0.51
355,11,-0.89,-0.76
355,13,-1.43,-0.69
355,14,-2.2,-0.58
355,17,-4.09,-0.6
355,18,-2.13,-0.63
355,20,-4.88,-0.64
355,21,-7.73,-0.72
355,22,-2.59,-0.78
355,23,-4.7,-0.91
355,24,-2.8,-0.9
355,25,-3.13,-0.9
356,7,0.0,0.0
356,10,-2.45,-0.78
356,11,-0.76,-1.0
356,12,-1.89,-0.85
356,13,-0.65,-0.72
356,14,-1.16,-0.79
356,15,5.26,-0.07
356,16,0.07,-0.22
356,17,-0.53,-0.36
356,18,-0.45,-0.34
356,19,-0.71,-0.4
356,20,-0.91,-0.63
356,21,-1.23,-0.8
356,22,-1.23,-0.81
356,23,-1.41,-0.72
356,24,-4.22,-0.57
356,25,-1.3,-0.39
357,9,0.31,-0.41
357,10,0.26,-0.42
357,11,-0.14,-0.34
357,12,-1.3,-0.33
357,13,0.14,-0.11
357,14,0.17,0.05
357,15,-0.91,-0.23
357,16,-0.47,-0.34
357,17,-0.92,-0.4
357,18,-1.2,-0.52
357,19,-1.28,-0.59
357,20,-0.26,-0.5
357,21,-0.58,-0.68
357,22,-0.78,-0.76
357,23,-0.33,-0.38
357,24,-2.43,-0.56
357,25,-1.6,-0.49
358,8,-0.57,-0.17
358,9,-0.45,-0.51
358,10,-0.93,-0.44
358,11,-1.39,-0.41
358,12,-0.77,-0.4
358,13,-0.45,-0.33
358,14,-0.87,-0.48
358,15,-0.78,-0.47
358,16,-1.05,-0.5
358,17,-1.09,-0.66
358,18,-1.28,-0.77
358,19,-1.44,-0.74
358,20,-1.12,-0.55
358,21,-1.08,-0.78
358,22,-1.01,-1.06
358,23,-1.27,-1.27
358,24,-1.69,-1.57
358,25,-1.08,-0.79
360,7,57.26,6.11
360,8,12.35,4.34
360,9,5.48,1.25
360,10,1.95,2.1
360,11,2.99,3.74
360,12,4.64,2.93
360,13,5.83,3.91
360,14,3.07,1.92
360,15,3.72,2.45
360,16,3.1,3.28
360,17,3.57,4.66
360,18,3.62,4.84
360,19,6.59,4.85
360,20,8.83,3.54
360,21,3.58,2.65
360,22,3.86,2.84
360,23,6.53,3.71
360,24,6.12,3.85
360,25,8.37,2.29
363,8,-0.71,-0.33
363,9,-0.71,-0.24
363,10,1.65,-0.23
363,11,-0.57,-0.28
363,12,-0.62,-0.3
363,13,0.31,-0.27
363,14,-0.27,-0.29
363,15,-0.49,-0.34
363,16,0.64,-0.23
363,17,0.34,-0.2
363,18,1.24,0.12
363,19,0.23,-0.15
363,20,-0.17,-0.19
363,21,0.05,-0.02
363,22,-0.53,-0.26
363,23,-0.33,-0.22
363,24,-0.29,-0.23
363,25,-0.3,-0.24
364,7,-4.33,0.49
364,8,0.53,0.27
364,9,-1.04,-1.15
364,10,-0.93,-0.79
364,11,0.66,-0.02
364,12,0.18,-0.49
364,13,0.76,-0.04
364,14,-0.95,-1.15
364,15,-0.82,-0.78
364,16,0.69,-0.27
364,17,-1.92,-0.67
364,18,-1.46,-0.55
364,19,-1.45,-0.77
364,20,-1.08,-0.5
364,21,-1.54,-0.78
364,22,-0.69,-0.65
364,23,-1.27,-0.76
364,24,-3.64,-0.85
364,25,-2.63,-0.81
365,9,0.23,-0.51
365,11,0.06,-0.27
365,12,0.31,-0.33
365,13,-1.51,-0.39
365,14,-1.5,-0.5
365,15,-1.05,-0.48
365,16,-0.68,-0.45
365,17,-1.17,-0.71
365,18,-0.74,-0.7
365,19,-0.92,-0.69
365,20,-1.25,-0.66
365,21,-0.75,-0.69
365,22,-0.75,-0.67
365,23,-0.84,-0.62
365,24,-0.52,-0.25
365,25,-1.12,-0.54
367,7,-0.28,2.56
367,8,-0.53,-0.1
367,9,-0.38,1.18
367,10,-0.29,0.27
367,11,0.11,2.8
367,12,1.56,1.93
367,13,0.51,4.5
367,14,0.72,2.45
367,15,0.53,0.33
367,16,-0.05,-0.11
367,17,0.71,-0.07
367,18,-0.07,-0.08
367,19,0.23,-0.03
367,20,1.48,0.21
367,21,1.01,0.07
367,22,-0.04,-0.06
367,23,0.12,-0.08
367,24,0.35,-0.13
367,25,-0.06,-0.18
368,10,3.11,-0.34
368,11,-0.43,-0.71
368,12,-0.66,-0.7
368,13,-0.15,-0.51
368,14,0.15,-0.37
368,15,-0.87,-0.63
368,16,-0.88,-0.46
368,17,-1.25,-0.47
368,18,-0.97,-0.47
368,19,-0.74,-0.46
368,20,-0.41,-0.48
368,21,0.11,-0.44
368,22,-0.17,-0.54
368,23,-0.31,-0.58
368,24,-0.67,-0.79
368,25,-0.25,-0.52
369,12,-1.52,-0.7
369,13,-3.71,-0.56
369,14,-10.33,-0.57
369,15,-1.77,-0.7
369,16,-2.13,-0.6
369,18,-3.38,-0.62
369,19,-7.45,-0.63
369,20,-2.99,-0.62
369,21,-3.49,-0.72
369,22,-3.64,-0.71
369,23,-6.34,-0.84
369,24,-17.36,-0.91
369,25,-12.34,-0.88
370,7,-0.71,-0.27
370,8,-0.67,-0.24
370,9,0.5,-0.22
370,10,5.46,-0.2
370,11,2.8,-0.08
370,12,-0.18,-0.21
370,13,1.68,-0.19
370,14,-0.66,-0.23
370,15,0.2,-0.21
370,16,1.53,-0.11
370,17,1.66,-0.1
370,18,0.65,-0.27
370,19,1.2,-0.18
370,20,0.59,-0.2
370,21,-0.01,-0.32
370,22,-0.55,-0.46
370,23,-0.71,-0.46
370,24,-0.74,-0.43
370,25,-0.32,-0.14
373,19,-0.74,-0.38
373,23,-1.08,-0.7
376,10,-0.79,-0.67
376,11,-1.23,-0.66
376,12,-0.6,-0.58
376,13,0.54,0.3
376,14,0.39,1.02
376,15,-0.59,-0.38
376,16,-0.53,-0.45
376,17,-0.55,-0.46
376,18,-0.49,-0.45
376,19,-0.44,-0.25
376,20,-0.53,-0.3
376,21,-0.52,-0.35
376,22,-0.26,-0.09
376,23,-0.56,-0.35
376,24,-0.77,-0.59
376,25,-0.71,-0.6
378,8,-0.55,1.6
378,9,4.17,7.86
378,10,1.15,1.18
378,11,0.87,1.13
378,12,2.03,5.54
378,13,1.08,4.29
378,14,1.45,1.57
378,15,2.51,3.14
378,16,1.45,2.03
378,17,0.46,0.47
378,18,0.24,0.03
378,19,0.18,0.1
378,20,0.08,0.59
378,21,-0.67,-0.16
378,22,-1.03,-0.35
378,23,-0.19,0.18
378,24,-0.38,0.69
378,25,0.2,2.04
379,8,-0.5,-0.42
379,9,1.29,0.23
379,10,-0.73,-0.81
379,11,1.07,0.19
379,12,-0.11,0.08
379,13,-0.01,0.18
379,14,-0.32,-0.19
379,15,-0.16,-0.14
379,16,-0.63,-0.49
379,17,-0.04,-0.25
379,18,-0.61,-0.49
379,19,-0.4,-0.28
379,20,-0.07,-0.01
379,21,-0.39,-0.35
379,22,-0.38,-0.37
379,23,-0.5,-0.41
379,24,-0.6,-0.52
379,25,-0.62,-0.55
380,7,2.13,0.91
380,9,-2.53,-0.65
380,10,5.78,3.17
380,11,1.97,1.69
380,12,-0.16,-0.52
380,13,0.65,-0.15
380,14,0.96,-0.18
380,15,2.55,-0.11
380,16,6.08,1.82
380,17,1.77,-0.32
380,18,-0.05,-0.46
380,19,0.36,-0.64
380,20,-0.84,-0.91
380,21,-0.4,-0.82
380,22,-0.13,-0.77
380,23,0.57,-0.51
380,24,0.63,-0.48
380,25,0.48,-0.26
381,7,-1.07,-0.51
381,8,-0.69,-0.39
381,9,-0.92,-0.54
381,10,-0.83,-0.99
381,11,-0.28,-0.64
381,12,-0.56,-0.68
381,13,-0.87,-0.58
381,14,-0.8,-0.67
381,15,-0.84,-0.54
381,16,-0.59,-0.54
381,17,-0.62,-0.63
381,18,-0.57,-0.64
381,19,-0.58,-0.57
381,20,-0.59,-0.56
381,21,-0.56,-0.49
381,22,-0.43,-0.4
381,23,-0.42,-0.35
381,24,-0.41,-0.45
381,25,-0.43,-0.4
382,7,111.0,1.62
382,8,133.88,1.67
382,9,2.54,0.48
382,10,0.11,-0.49
382,11,3.47,0.86
382,12,7.23,3.03
382,13,12.48,3.1
382,14,18.49,2.69
382,15,7.25,0.81
382,16,17.04,1.41
382,17,10.03,1.49
382,18,7.84,2.02
382,19,14.05,3.39
382,20,17.11,4.11
382,21,27.77,4.7
382,22,29.36,2.59
382,23,21.68,2.98
382,24,13.57,2.53
382,25,23.88,2.55
383,8,0.0,-0.33
383,9,0.0,-0.24
383,10,-0.9,-0.24
383,11,-1.68,-0.22
383,12,-2.14,-0.21
383,13,-0.49,-0.21
383,14,-0.83,-0.22
383,15,1.89,-0.23
383,16,0.89,-0.23
383,17,1.04,-0.07
383,18,-0.37,0.07
383,19,-0.28,0.1
383,20,-0.59,0.26
383,21,-0.44,0.25
383,22,-0.71,0.04
383,23,-0.95,-0.1
383,24,-0.98,-0.14
383,25,-1.18,-0.3
384,7,-0.79,-0.51
384,8,-2.14,-0.88
384,9,-0.18,-0.24
384,10,-0.86,-0.5
384,11,-1.09,-0.74
384,12,-1.0,-0.66
384,13,-0.77,-0.7
384,14,-0.73,-0.44
384,15,-0.71,-0.53
384,16,-0.69,-0.46
384,17,-0.66,-0.57
384,18,-0.75,-0.63
384,19,-1.17,-0.71
384,20,-1.09,-0.54
384,21,-0.8,-0.52
384,22,-0.71,-0.45
384,23,-0.54,-0.5
384,24,-0.86,-0.39
384,25,-0.8,-0.53
385,9,0.2,0.0
385,13,-2.81,-1.1
385,14,-6.81,-0.92
385,15,-1.51,-0.78
385,16,-1.31,-1.02
385,17,-1.69,-0.79
385,18,-1.62,0.0
385,19,-1.6,-0.92
385,20,-2.65,0.0
385,21,-3.11,-0.83
385,22,-3.07,-0.81
385,23,-3.9,-0.87
385,24,-13.28,-0.86
385,25,-67.78,-0.93
386,8,-0.65,-0.51
386,9,-1.27,-0.52
386,10,-0.82,-0.86
386,11,-0.6,-0.8
386,12,-0.52,-0.57
386,13,-0.62,-0.57
386,14,-0.46,-0.53
386,15,-0.59,-0.41
386,16,-0.82,-0.8
386,17,-0.81,-0.65
386,18,-0.7,-0.57
386,19,-0.11,-0.33
386,20,-0.32,-0.57
386,21,-0.85,-0.82
386,22,-0.52,-0.7
386,23,-0.55,-0.72
386,24,-1.39,-0.62
386,25,-2.63,-0.66
387,7,-1.04,0.0
387,8,-1.91,0.0
387,10,-0.48,0.0
387,11,0.45,0.0
387,12,-0.45,0.0
387,13,6.48,0.0
387,14,5.64,0.0
387,15,3.22,0.0
387,16,-0.74,0.0
387,17,-1.95,0.0
387,18,-1.26,0.0
387,19,-1.41,0.0
387,20,-1.15,0.0
387,21,-1.63,0.0
387,22,-0.7,0.0
387,23,-0.82,0.0
387,24,-0.87,0.0
387,25,-2.22,0.0
390,8,-0.17,-0.49
390,9,-0.36,-0.51
390,10,-0.67,-0.39
390,11,1.72,-0.12
390,12,3.9,-0.25
390,13,2.64,-0.31
390,14,3.18,-0.24
390,15,2.43,-0.31
390,16,4.34,-0.1
390,17,1.05,-0.34
390,18,1.51,-0.42
390,19,0.77,-0.12
390,20,1.2,0.15
390,21,-0.46,-0.47
390,22,0.34,0.39
390,23,0.71,0.93
390,24,0.53,0.74
390,25,1.63,1.66
391,7,-1.43,-0.28
391,8,-3.18,-0.35
391,9,0.0,-0.24
391,10,3.18,-0.22
391,11,-1.0,-0.25
391,12,-0.43,-0.22
391,13,-0.4,-0.22
391,14,-0.11,-0.24
391,15,-0.4,-0.28
391,16,-0.92,-0.32
391,17,-1.97,-0.43
391,18,-0.9,-0.54
391,19,-0.93,-0.58
391,20,-0.66,-0.71
391,21,-0.68,-0.61
391,22,-0.85,-0.63
391,23,-1.47,-0.57
391,24,-2.92,-0.59
391,25,-3.39,-0.61
392,7,0.0,0.31
392,9,0.5,1.59
392,10,-0.24,0.04
392,11,0.58,1.28
392,12,1.84,0.82
392,13,-1.11,-0.26
392,14,-1.12,-0.57
392,15,-0.98,-1.04
392,16,-0.89,-0.6
392,17,-0.7,-0.62
392,18,-0.49,-0.15
392,19,-0.13,0.02
392,20,-0.13,-0.03
392,21,0.5,0.36
392,22,-0.18,-0.2
392,23,-0.18,-0.41
392,24,-0.01,-0.22
392,25,-0.21,0.11
393,8,-0.61,-0.45
393,9,-1.23,-0.54
393,10,-0.58,-0.81
393,11,-1.27,-1.06
393,12,-0.94,-0.74
393,13,-0.75,-0.7
393,14,-1.37,-0.65
393,15,-2.48,-0.58
393,16,0.12,-0.16
393,17,0.35,-0.27
393,18,0.03,-0.44
393,19,0.25,-0.4
393,20,-0.45,-0.65
393,21,-0.74,-0.57
393,22,-0.75,-0.58
393,23,-0.85,-0.57
393,24,-0.82,-0.57
393,25,-0.62,-0.52
394,8,-1.34,-1.17
394,9,31.71,0.31
394,10,1.47,-0.5
394,11,1.04,-0.35
394,12,0.24,-0.53
394,13,1.45,-0.18
394,14,0.39,-0.22
394,15,0.0,-0.44
394,16,1.06,-0.38
394,17,1.36,-0.31
394,18,0.6,-0.38
394,19,3.14,-0.33
394,20,0.1,-0.41
394,21,-0.56,-0.59
394,22,-0.26,-0.65
394,23,-0.24,-0.61
394,24,0.03,-0.39
394,25,0.86,-0.27
395,7,0.0,-0.45
395,8,0.39,0.9
395,9,-1.48,-0.79
395,10,4.69,1.43
395,11,-0.36,1.12
395,12,-0.74,-0.04
395,13,-0.54,0.12
395,14,-0.11,0.81
395,15,-0.6,-0.18
395,16,-0.28,0.0
395,17,-0.75,-0.33
395,18,-0.62,-0.31
395,19,-0.45,-0.12
395,20,0.09,-0.24
395,21,2.96,1.24
395,22,2.3,0.87
395,23,0.21,0.29
395,24,0.19,0.3
395,25,-0.53,-0.16
396,7,0.0,-0.4
396,8,-0.91,-0.46
396,11,-1.19,-0.41
396,12,-0.75,-0.46
396,13,-0.71,-0.45
396,14,0.07,-0.26
396,15,-0.85,-0.5
396,16,-0.86,-0.45
396,17,-0.45,-0.41
396,18,-0.43,-0.46
396,19,-0.46,-0.39
396,20,-0.22,-0.16
396,21,-0.36,-0.23
396,22,-0.35,-0.17
396,23,-0.51,-0.38
396,24,-0.41,-0.29
396,25,-0.57,-0.43
397,9,-0.42,-0.41
397,10,0.92,0.54
397,11,-4.42,-1.01
397,12,-2.06,-0.94
397,13,-1.41,-0.76
397,14,-0.91,-0.65
397,15,-0.48,-0.5
397,16,0.14,-0.29
397,17,-0.2,-0.39
397,18,0.09,-0.25
397,19,-0.76,-0.65
397,20,-0.84,-0.77
397,21,-0.76,-0.54
397,22,-0.68,-0.53
397,23,-0.61,-0.44
397,24,-0.67,-0.54
397,25,-0.68,-0.51
398,8,1.0,-0.3
398,9,0.54,-0.17
398,10,-14.2,-0.18
398,11,0.39,0.61
398,12,1.89,1.34
398,13,-1.08,-0.57
398,14,-1.24,-0.37
398,15,-1.05,-0.3
398,16,-0.89,-0.33
398,17,-1.04,-0.38
398,18,-0.88,-0.35
398,19,-2.08,-0.39
398,20,-1.15,-0.56
398,21,-1.24,-0.59
398,22,-4.18,-0.75
398,23,-1.71,-0.62
398,24,-1.07,-0.45
398,25,-1.12,-0.3
399,7,-5.0,-1.15
399,8,-2.28,-0.46
399,9,-1.4,-0.55
399,10,-0.42,-0.56
399,11,-0.23,-0.49
399,12,-1.6,-0.63
399,13,-0.11,-0.13
399,14,1.63,0.01
399,15,-3.11,-0.6
399,16,0.19,-0.2
399,17,0.02,-0.04
399,18,0.44,-0.19
399,19,-0.21,-0.3
399,20,0.52,-0.19
399,21,-0.44,-0.45
399,22,-1.63,-0.73
399,23,-1.89,-0.77
399,24,-1.0,-0.56
399,25,-0.54,-0.3
400,8,-0.81,0.27
400,9,2.83,2.06
400,10,1.85,1.69
400,11,-0.05,0.36
400,12,3.09,5.14
400,13,-1.42,-0.9
400,14,-1.81,-1.42
400,15,-1.89,-1.14
400,16,-1.69,-0.62
400,17,-0.4,-0.04
