districtid,timeid,statemean,statestdev
410,13,39.4,25.46
410,14,32.8,19.91
410,15,40.51,34.78
410,16,64.71,68.33
410,17,97.06,125.26
410,18,260.51,319.21
410,19,306.23,385.42
410,20,484.51,545.83
410,21,564.17,529.13
410,22,679.57,582.75
410,23,465.14,390.94
410,24,336.11,322.8
410,25,336.6,286.87
411,10,26.2,31.9
411,12,51.2,28.09
411,13,64.4,60.92
411,14,44.67,37.8
411,15,47.0,52.96
411,16,56.07,60.1
411,17,90.6,122.89
411,18,153.27,235.39
411,19,205.4,278.33
411,20,197.4,306.73
411,21,191.07,217.51
411,22,200.93,200.51
411,23,220.67,251.63
411,24,247.07,299.94
411,25,334.8,493.41
412,10,32.68,40.27
412,11,34.5,36.09
412,15,118.54,282.09
412,16,362.83,1141.07
412,17,562.71,1668.97
412,18,883.62,2493.23
412,19,1163.08,2672.74
412,20,1318.75,2658.09
412,21,1479.38,2824.74
412,22,1627.5,2945.64
412,23,1741.38,3447.51
412,24,1926.12,3595.68
412,25,2152.42,3883.79
413,11,12.0,10.0
413,12,11.14,19.66
413,13,10.5,11.84
413,14,8.6,12.61
413,15,16.88,25.33
413,16,23.83,29.59
413,17,19.5,19.83
413,18,24.5,46.93
413,19,24.0,42.23
413,20,50.43,102.27
413,21,155.2,232.19
413,22,57.17,100.88
413,23,17.67,40.67
413,24,6.22,7.79
413,25,19.86,27.99
415,9,15.12,11.37
415,10,32.36,40.49
415,11,34.18,36.35
415,12,90.43,163.66
415,13,46.96,67.76
415,14,68.73,100.18
415,15,118.04,282.22
415,16,362.0,1141.3
415,17,561.25,1669.39
415,18,880.21,2494.22
415,19,1149.0,2677.6
415,20,1303.21,2663.9
415,21,1469.42,2828.81
415,22,1618.42,2949.43
415,23,1727.88,3452.76
415,24,1914.58,3600.81
415,25,2140.96,3888.79
416,13,10.5,14.71
416,17,5.0,2.55
416,19,4.5,3.5
416,20,1.33,0.47
416,21,6.5,7.83
416,22,5.33,6.85
416,23,3.4,2.73
416,24,4.67,2.05
416,25,3.0,1.63
417,7,156.26,554.99
417,8,293.11,868.27
417,9,360.72,1074.82
417,10,540.07,1871.28
417,11,590.77,1794.63
417,12,566.61,1652.82
417,13,693.58,1854.49
417,14,782.7,1867.46
417,15,993.13,2325.06
417,16,1312.9,2932.48
417,17,1487.1,3209.18
417,18,1717.52,3598.72
417,19,2050.06,4272.57
417,20,2013.45,3726.52
417,21,2174.48,3537.42
417,22,2421.0,3454.29
417,23,2626.84,3916.93
417,24,2788.42,4199.02
417,25,3639.48,4955.8
418,8,45.92,87.1
418,9,27.46,50.78
418,10,31.4,51.62
418,11,61.89,68.82
418,12,83.28,107.59
418,13,97.89,113.2
418,14,89.74,112.68
418,15,119.56,168.57
418,16,156.0,250.98
418,17,253.94,422.92
418,18,403.0,632.1
418,19,573.0,878.65
418,20,554.84,856.39
418,21,705.16,915.02
418,22,778.68,888.26
418,23,866.79,935.48
418,24,818.58,864.41
418,25,810.89,897.51
419,7,3.12,1.76
419,9,7.18,6.03
419,10,15.67,13.41
419,11,31.25,23.62
419,12,41.5,21.9
419,13,43.83,29.53
419,14,41.5,17.08
419,15,71.33,37.31
419,16,80.83,49.21
419,17,166.42,112.39
419,18,308.33,287.82
419,19,459.92,312.46
419,20,480.0,300.37
419,21,653.67,493.16
419,22,759.25,561.61
419,23,1036.83,844.92
419,24,1133.58,676.74
419,25,959.25,576.07
420,13,28.0,28.49
420,14,27.56,26.72
420,17,31.48,48.1
420,18,55.27,101.62
420,19,78.41,175.69
420,20,93.59,220.86
420,21,103.05,193.18
420,22,134.41,249.47
420,23,221.45,402.62
420,24,356.5,649.34
420,25,599.18,1073.77
421,10,32.59,40.33
421,11,34.5,36.09
421,12,90.76,163.48
421,13,47.09,67.69
421,14,68.73,100.18
421,15,117.83,282.27
421,16,363.25,1140.95
421,17,562.12,1669.14
421,18,878.33,2494.72
421,19,1155.96,2675.43
421,20,1302.5,2664.11
421,21,1444.79,2835.1
421,22,1594.54,2956.05
421,23,1701.42,3459.2
421,24,1869.88,3611.91
421,25,2101.38,3899.52
422,7,2.14,0.99
422,11,20.57,19.0
422,12,38.33,44.38
422,13,33.0,35.82
422,14,39.86,42.9
422,15,68.91,99.49
422,16,87.05,177.04
422,17,153.82,325.27
422,18,162.77,347.65
422,19,296.27,606.67
422,20,382.95,563.02
422,21,430.23,476.31
422,22,500.23,495.42
422,23,695.73,650.31
422,24,858.23,910.05
422,25,849.86,1061.76
423,10,7.6,6.84
423,11,11.72,16.39
423,12,20.33,22.41
423,13,22.47,23.66
423,14,23.94,25.51
423,15,20.79,24.49
423,16,25.89,34.01
423,17,29.95,48.51
423,18,55.45,101.54
423,19,78.64,175.65
423,20,94.55,220.56
423,21,104.09,192.8
423,22,133.73,249.67
423,23,219.77,403.31
423,24,355.55,649.71
423,25,590.32,1077.03
424,9,2.0,0.0
424,10,8.2,6.89
424,11,10.44,16.28
424,12,22.89,23.57
424,13,27.53,28.86
424,14,27.28,26.96
424,15,23.16,24.73
424,16,25.72,34.12
424,17,31.0,48.34
424,18,55.27,101.62
424,19,80.09,175.21
424,20,94.09,220.72
424,21,104.14,192.78
424,22,135.68,249.0
424,23,217.86,403.89
424,24,357.23,649.03
424,25,595.73,1075.24
425,7,31.12,63.31
425,8,37.04,70.76
425,9,40.33,75.5
425,10,60.33,72.32
425,11,62.82,75.28
425,12,62.77,90.84
425,13,68.29,105.25
425,14,69.56,90.33
425,15,67.0,92.81
425,16,79.43,82.36
425,17,132.62,169.92
425,18,144.86,204.35
425,19,207.17,310.03
425,20,239.76,320.85
425,21,240.83,272.17
425,22,248.52,257.4
425,23,285.31,342.18
425,24,292.28,409.51
425,25,313.59,426.83
426,7,3.12,1.76
426,9,7.09,6.11
426,10,16.0,13.29
426,11,31.83,23.24
426,12,44.33,21.39
426,13,44.83,29.01
426,14,43.75,19.64
426,15,72.67,37.63
426,16,84.42,47.73
426,17,169.17,110.21
426,18,314.5,284.92
426,19,487.25,317.1
426,20,476.67,301.18
426,21,655.58,491.71
426,22,754.67,564.16
426,23,1011.0,854.94
426,24,1146.83,673.03
426,25,950.75,576.56
427,9,6.64,6.29
427,10,15.58,13.43
427,11,31.33,23.57
427,12,43.5,22.04
427,13,42.33,29.48
427,14,44.0,19.7
427,15,74.92,36.77
427,16,83.25,48.59
427,17,165.92,112.69
427,18,306.75,288.28
427,19,480.25,318.83
427,20,472.08,301.51
427,21,618.58,502.44
427,22,732.83,569.58
427,23,1006.0,855.7
427,24,1116.25,676.48
427,25,921.67,565.8
428,24,31.05,41.41
428,25,47.05,72.39
429,7,33.78,51.39
429,8,34.88,37.06
429,9,21.4,25.1
429,10,13.5,10.0
429,11,41.4,38.69
429,12,47.2,32.37
429,13,69.0,49.92
429,14,155.1,115.42
429,15,274.8,171.08
429,16,398.5,240.2
429,17,781.9,315.14
429,18,1474.7,787.65
429,19,3799.4,1600.21
429,20,5167.4,2321.43
429,21,5533.8,1979.54
429,22,5442.4,1719.66
429,23,5355.9,1433.53
429,24,5507.7,1343.35
429,25,5764.1,1373.9
430,8,149.13,420.45
430,9,155.96,598.54
430,10,197.45,768.84
430,11,197.54,794.29
430,12,297.92,1341.84
430,13,401.04,1777.45
430,14,429.3,1723.81
430,15,656.7,2251.96
430,16,896.59,2767.99
430,17,804.33,1796.09
430,18,903.56,1589.97
430,19,1072.52,1673.58
430,20,1165.44,1412.64
430,21,1030.59,1364.39
430,22,1114.11,1387.7
430,23,1190.26,1615.62
430,24,1239.7,1705.84
430,25,1227.22,1496.87
431,7,13.0,16.73
431,8,9.4,8.43
431,9,14.09,13.11
431,10,21.33,28.91
431,11,37.14,28.41
431,12,45.93,27.91
431,13,48.07,37.19
431,14,40.93,39.04
431,15,41.6,53.04
431,16,49.87,60.56
431,17,82.87,123.69
431,18,144.53,237.62
431,19,187.73,279.98
431,20,195.67,307.54
431,21,186.53,220.34
431,22,195.2,204.39
431,23,213.73,255.87
431,24,242.4,302.8
431,25,337.47,492.13
432,10,13.25,17.03
432,12,8.4,6.8
432,14,15.3,13.24
432,17,13.3,17.71
432,18,26.3,34.85
432,19,58.8,65.33
432,20,57.2,46.75
432,21,57.1,36.9
432,22,61.5,31.43
432,23,85.6,73.57
432,24,86.7,75.13
432,25,121.7,70.47
433,7,12.57,16.89
433,8,8.8,8.15
433,9,20.64,27.5
433,10,22.13,30.29
433,11,36.07,26.43
433,12,47.07,29.26
433,13,61.0,62.69
433,14,41.6,39.24
433,15,41.73,53.14
433,16,51.73,61.48
433,17,80.87,122.63
433,18,149.0,237.12
433,19,195.6,281.45
433,20,194.67,307.94
433,21,183.47,221.39
433,22,184.27,204.59
433,23,202.53,256.32
433,24,231.07,304.92
433,25,326.47,495.93
434,7,25.33,33.62
434,8,30.25,27.63
434,9,18.8,22.72
434,10,13.4,9.84
434,11,40.8,38.35
434,12,48.4,32.96
434,13,66.6,45.75
434,14,154.6,114.71
434,15,258.1,162.36
434,16,374.4,223.24
434,17,762.2,318.66
434,18,1308.7,723.66
434,19,3541.5,1645.33
434,20,4590.2,2331.55
434,21,5004.0,1970.66
434,22,4993.8,1904.61
434,23,4980.7,1812.7
434,24,5198.8,1707.77
434,25,5516.6,1713.75
435,9,12.41,18.1
435,10,14.07,19.2
435,11,37.14,89.6
435,12,95.48,214.72
435,13,132.48,307.29
435,14,163.71,310.08
435,15,152.05,291.83
435,16,147.48,255.73
435,17,189.57,243.05
435,18,234.1,279.22
435,19,233.86,279.03
435,20,241.86,295.81
435,21,234.9,244.66
435,22,255.19,209.39
435,23,310.33,213.47
435,24,413.4,232.84
435,25,557.52,361.81
436,25,46.82,72.52
437,8,14.78,32.72
437,9,12.63,15.97
437,10,24.19,22.49
437,11,23.7,19.58
437,12,33.06,34.92
437,13,42.68,50.81
437,14,57.04,72.54
437,15,62.32,105.84
437,16,70.78,111.31
437,17,120.72,178.84
437,18,167.37,222.38
437,19,232.79,327.9
437,20,349.79,403.36
437,21,396.09,561.25
437,22,434.76,632.93
437,23,443.35,631.19
437,24,503.78,658.17
437,25,558.4,774.38
438,7,101.18,317.22
438,9,124.84,508.09
438,10,106.04,369.07
438,11,108.0,375.26
438,12,130.46,420.67
438,13,133.76,461.07
438,14,148.12,455.91
438,15,153.96,392.16
438,16,166.92,380.14
438,17,198.96,408.65
438,18,227.96,404.98
438,19,251.73,434.17
438,20,271.5,412.03
438,21,255.96,375.53
438,22,265.27,378.48
438,23,272.5,391.64
438,24,285.69,411.3
438,25,316.88,442.98
440,7,8.52,9.94
440,9,15.34,11.99
440,10,32.83,26.22
440,11,31.83,16.25
440,12,33.91,22.7
440,13,40.11,24.8
440,14,32.69,20.03
440,15,40.09,34.87
440,16,65.46,67.89
440,17,96.91,125.33
440,18,256.09,320.55
440,19,303.74,386.39
440,20,489.8,543.71
440,21,564.23,529.09
440,22,681.74,581.47
440,23,465.49,390.79
440,24,341.8,321.64
440,25,340.89,284.89
441,8,14.81,32.7
441,11,23.72,19.56
441,13,42.71,50.79
441,14,57.49,72.27
441,15,62.72,105.67
441,16,71.35,111.06
441,17,121.18,178.65
441,18,168.51,222.08
441,19,232.72,327.92
441,20,351.19,402.79
441,21,401.16,560.6
441,22,441.35,632.58
441,23,447.47,630.8
441,24,507.97,657.51
441,25,562.24,774.19
442,9,8.83,6.18
442,10,7.17,5.7
442,11,9.36,8.61
442,12,21.79,24.11
442,13,30.8,30.64
442,14,19.3,23.88
442,16,13.0,15.09
442,17,31.33,28.88
442,18,69.72,80.26
442,19,95.61,162.31
442,20,168.11,172.35
442,21,223.17,266.2
442,22,193.39,210.8
442,23,248.67,325.93
442,24,315.17,335.33
442,25,482.06,687.24
443,7,156.37,554.96
443,8,292.74,868.39
443,9,360.69,1074.83
443,10,545.7,1870.0
443,11,595.73,1793.33
443,12,572.81,1651.1
443,13,694.42,1854.19
443,14,782.63,1867.49
443,15,993.35,2324.97
443,16,1311.52,2933.05
443,17,1486.29,3209.5
443,18,1729.9,3594.77
443,19,2082.26,4264.23
443,20,2064.55,3719.81
443,21,2227.71,3533.64
443,22,2528.1,3479.26
443,23,2696.61,3914.82
443,24,2880.61,4192.79
443,25,3708.61,4949.01
444,13,11.67,14.42
444,14,4.2,2.93
444,17,4.25,3.11
444,18,2.6,1.36
444,20,0.67,1.25
444,21,12.25,9.86
444,22,24.67,25.04
444,23,13.4,21.9
445,8,1.0,0.0
445,9,0.0,0.0
445,10,5.0,0.0
445,11,22.0,0.0
445,12,17.0,0.0
445,13,268.0,0.0
445,14,302.0,0.0
445,15,78.0,0.0
445,16,13.0,0.0
445,17,7.0,0.0
445,18,12.0,0.0
445,19,28.0,0.0
445,20,65.0,0.0
445,21,35.0,0.0
445,22,120.0,0.0
445,23,120.0,0.0
445,24,127.0,0.0
445,25,83.0,0.0
446,15,5.12,5.67
446,17,11.43,15.74
446,18,23.23,56.69
446,19,29.69,76.33
446,20,32.18,46.39
446,21,34.0,25.52
446,22,31.59,30.4
446,23,25.41,34.0
446,24,30.81,41.56
446,25,45.82,72.91
447,10,7.25,5.63
447,11,9.71,8.35
447,12,22.43,23.74
447,13,30.73,30.64
447,14,18.4,24.34
447,15,14.8,10.62
447,16,12.88,15.14
447,17,30.11,28.96
447,18,75.0,80.93
447,19,93.28,163.09
447,20,167.44,172.81
447,21,228.17,263.63
447,22,197.78,208.83
447,23,252.44,324.55
447,24,320.06,332.63
447,25,482.72,686.95
448,12,5.71,9.97
448,14,5.62,6.3
448,19,29.44,76.42
448,20,31.41,46.79
448,21,31.15,26.94
448,22,28.47,30.35
448,23,25.18,34.12
448,24,30.86,41.53
448,25,46.41,72.72
449,13,7.0,9.26
449,15,4.88,5.8
449,18,23.69,56.53
449,19,29.56,76.38
449,20,31.94,46.54
449,21,33.92,25.62
449,22,31.71,30.29
449,23,25.59,33.89
449,24,31.0,41.44
449,25,46.09,72.83
450,15,20.62,25.07
450,18,28.5,46.2
450,19,38.75,51.26
450,23,32.67,54.35
450,24,23.89,48.71
451,13,6.83,9.35
451,14,5.75,6.22
451,18,23.38,56.64
451,19,29.25,76.48
451,20,31.94,46.54
451,21,33.92,25.62
451,22,31.24,30.68
451,23,25.45,33.98
451,24,30.86,41.53
451,25,45.77,72.92
452,14,5.75,6.22
452,16,13.33,15.6
452,18,22.77,56.79
452,19,29.62,76.36
452,20,31.82,46.6
452,21,32.15,26.94
452,22,30.71,30.96
452,23,25.14,34.14
452,24,29.95,41.86
452,25,46.27,72.77
453,17,10.0,16.07
453,18,23.62,56.56
453,19,29.06,76.52
453,20,31.41,46.79
453,22,31.76,30.23
453,23,25.64,33.86
453,24,30.76,41.59
453,25,46.64,72.61
454,7,14.38,27.48
454,8,14.34,32.7
454,9,12.06,15.75
454,10,23.7,22.54
454,11,23.07,19.56
454,12,32.58,34.56
454,13,40.93,50.09
454,14,54.18,69.68
454,15,59.07,103.33
454,16,67.03,107.83
454,17,108.78,153.53
454,18,149.03,164.08
454,19,201.43,217.55
454,20,316.66,307.62
454,21,348.51,386.07
454,22,376.62,380.57
454,23,384.96,391.87
454,24,442.6,412.2
454,25,484.99,462.51
455,7,23.0,33.19
455,8,49.06,45.22
455,9,10.46,12.26
455,10,5.08,4.87
455,11,11.33,14.75
455,12,12.44,14.71
455,13,26.4,41.15
455,14,39.44,57.99
455,15,45.44,49.47
455,16,42.19,47.81
455,17,60.88,91.54
455,18,87.25,117.56
455,19,122.5,115.94
455,20,175.19,146.34
455,21,226.44,196.18
455,22,277.38,260.09
455,23,386.69,335.1
455,24,426.56,313.14
455,25,480.12,387.07
456,12,1.0,0.0
456,13,5.17,3.44
456,14,4.8,2.48
456,15,1.0,0.0
456,16,3.67,3.77
456,17,3.0,1.58
456,18,3.4,2.87
456,19,1.5,0.5
456,20,0.33,0.94
456,21,7.5,9.55
456,22,20.0,27.58
456,23,13.6,21.83
456,24,8.33,5.79
456,25,6.67,3.86
457,7,8.61,9.89
457,9,15.23,12.02
457,10,32.46,26.42
457,11,31.51,16.54
457,12,33.8,22.71
457,13,38.97,25.5
457,14,32.74,19.97
457,15,40.26,34.86
457,16,64.94,68.23
457,17,96.86,125.35
457,18,261.14,318.84
457,19,304.26,386.23
457,20,487.83,544.72
457,21,562.34,530.25
457,22,678.09,583.46
457,23,464.57,391.16
457,24,339.86,322.45
457,25,335.71,286.99
458,7,7.87,9.79
458,8,4.04,3.38
458,9,14.8,11.79
458,10,30.89,25.15
458,11,30.51,16.02
458,12,34.0,22.68
458,13,38.11,24.81
458,14,31.66,20.03
458,15,38.49,33.53
458,16,64.06,68.49
458,17,95.54,125.68
458,18,259.71,319.62
458,19,307.17,384.9
458,20,483.09,546.09
458,21,553.03,532.48
458,22,662.97,582.91
458,23,443.34,377.82
458,24,330.54,320.42
458,25,325.74,281.49
459,7,50.12,176.14
459,8,148.43,420.66
459,9,154.96,598.77
459,10,193.95,769.54
459,11,196.0,794.63
459,12,297.15,1342.0
459,13,396.96,1778.23
459,14,421.81,1725.1
459,15,619.11,2253.27
459,16,822.04,2762.4
459,17,733.41,1786.0
459,18,823.96,1572.42
459,19,1025.63,1677.25
459,20,1120.93,1417.8
459,21,1015.63,1369.89
459,22,1095.78,1395.7
459,23,1171.52,1624.28
459,24,1228.22,1711.37
459,25,1214.33,1502.16
462,11,11.72,16.39
462,12,20.61,22.81
462,13,26.82,29.16
462,14,27.39,26.87
462,15,22.84,24.96
462,16,25.83,34.05
462,17,31.48,48.1
462,18,55.45,101.54
462,19,80.05,175.23
462,20,94.05,220.73
462,21,102.23,193.38
462,22,134.36,249.49
462,23,221.14,402.77
462,24,350.95,651.06
462,25,589.27,1077.3
463,7,0.0,0.0
463,10,7.0,0.0
463,13,32.5,31.5
463,14,80.5,73.5
463,15,139.5,110.5
463,16,137.0,131.0
463,17,204.5,163.5
463,19,359.0,329.0
463,21,677.5,568.5
463,22,1042.0,860.0
463,23,1324.5,1161.5
463,24,1593.5,1376.5
463,25,1386.5,1266.5
464,8,19.67,22.97
464,9,12.35,18.14
464,10,13.87,19.2
464,11,36.86,89.67
464,12,94.81,214.92
464,13,131.14,307.74
464,14,162.9,310.39
464,15,149.52,292.81
464,16,146.05,256.33
464,17,185.81,244.52
464,18,228.05,281.78
464,19,231.05,280.26
464,20,244.57,294.6
464,21,238.81,243.2
464,22,255.57,209.29
464,23,316.33,213.09
464,24,421.25,230.58
464,25,566.29,359.94
465,7,100.47,317.43
465,8,153.35,464.17
465,9,124.96,508.06
465,10,106.83,368.93
465,11,106.71,375.56
465,12,130.75,420.58
465,13,134.32,460.92
465,14,148.21,455.88
465,15,155.12,391.78
465,16,167.96,379.75
465,17,200.27,408.14
465,18,229.31,404.4
465,19,254.46,433.18
465,20,272.35,411.67
465,21,259.62,374.08
465,22,270.19,376.5
465,23,277.81,389.66
465,24,290.38,409.37
465,25,320.04,441.43
466,7,15.03,27.48
466,9,12.62,15.98
466,10,24.25,22.43
466,11,23.63,19.65
466,12,33.67,34.73
466,13,42.47,50.94
466,14,57.15,72.49
466,15,62.75,105.65
466,16,71.28,111.1
466,17,121.46,178.49
466,18,168.9,221.89
466,19,232.93,327.85
466,20,352.26,402.13
466,21,403.04,559.55
466,22,443.46,631.46
466,23,450.18,629.53
466,24,511.03,655.86
466,25,566.78,772.27
467,7,15.03,27.48
467,8,14.74,32.73
467,9,12.57,16.01
467,10,24.13,22.53
467,11,23.54,19.7
467,12,33.13,34.93
467,13,42.06,51.03
467,14,56.5,72.61
467,15,62.0,105.9
467,16,71.12,111.19
467,17,121.34,178.56
467,18,166.9,222.38
467,19,231.91,328.15
467,20,351.91,402.37
467,21,400.99,560.67
467,22,441.38,632.56
467,23,448.69,630.32
467,24,508.75,657.19
467,25,564.25,773.57
469,7,3.62,1.93
469,8,2.0,1.0
469,9,5.55,4.94
469,10,14.33,12.8
469,11,31.0,23.72
469,12,39.42,19.05
469,13,39.0,25.57
469,14,42.75,18.98
469,15,69.0,35.2
469,16,72.75,39.0
469,17,148.0,104.0
469,18,305.25,288.61
469,19,483.17,318.36
469,20,463.0,299.49
469,21,603.58,496.62
469,22,653.17,491.66
469,23,900.33,779.47
469,24,1047.17,615.32
469,25,929.58,570.66
470,8,101.31,200.21
470,9,53.31,100.53
470,10,52.93,94.24
470,11,81.5,110.72
470,12,114.56,165.08
470,13,138.95,198.03
470,14,136.21,235.19
470,15,159.94,241.75
470,16,223.5,390.81
470,17,363.61,630.02
470,18,560.79,942.22
470,19,821.89,1317.01
470,20,787.37,1275.25
470,21,929.74,1306.64
470,22,976.37,1218.46
470,23,1041.05,1156.79
470,24,983.42,1057.25
470,25,968.0,1039.61
471,10,17.89,19.73
471,11,20.38,19.11
471,12,38.52,44.23
471,13,32.95,35.86
471,14,39.0,43.36
471,15,68.77,99.58
471,16,85.95,177.32
471,17,154.5,325.01
471,18,162.32,347.68
471,19,301.36,605.53
471,20,391.5,561.38
471,21,432.82,475.59
471,22,511.55,494.02
471,23,704.45,649.43
471,24,869.41,907.69
471,25,871.27,1054.59
472,12,2.0,0.0
472,13,11.0,14.66
472,14,3.2,1.72
472,15,1.0,0.0
472,16,4.0,3.56
472,18,4.2,2.64
472,23,14.8,21.21
472,24,7.67,6.02
472,25,5.33,4.78
474,8,2.0,0.89
474,10,12.38,17.45
474,11,18.0,14.13
474,12,7.9,6.99
474,13,12.5,9.27
474,14,15.3,13.24
474,15,26.0,27.64
474,16,15.67,10.83
474,17,13.2,17.76
474,18,26.6,34.72
474,19,53.8,67.39
474,20,51.4,48.26
474,21,56.6,36.84
474,22,65.9,34.92
474,23,82.1,74.58
474,24,87.2,74.65
474,25,118.7,74.01
475,9,42.94,111.76
475,11,36.71,86.39
475,12,31.62,64.06
475,15,30.12,58.24
475,17,53.75,102.95
475,18,93.75,164.56
475,19,104.06,181.64
475,20,115.1,217.81
475,21,110.76,202.64
475,22,126.12,206.21
475,23,149.78,243.83
475,24,180.71,277.75
475,25,217.57,357.53
476,7,30.5,77.64
476,8,22.59,53.0
476,9,42.68,111.85
476,10,39.69,99.34
476,11,36.61,86.43
476,12,31.6,64.07
476,13,36.37,79.25
476,14,25.45,60.19
476,15,29.95,58.32
476,16,35.82,71.25
476,17,52.79,103.22
476,18,92.12,165.03
476,19,102.35,182.15
476,20,113.88,218.26
476,21,109.88,202.91
476,22,125.08,206.51
476,23,148.67,244.26
476,24,179.31,278.27
476,25,217.02,357.65
477,7,5.91,5.58
477,8,14.42,15.51
477,9,14.12,11.43
477,10,24.23,22.65
477,11,33.64,36.65
477,12,87.19,164.58
477,13,47.22,67.61
477,14,68.23,100.42
477,15,118.54,282.09
477,16,359.88,1141.82
477,17,558.08,1670.19
477,18,881.12,2493.97
477,19,1154.67,2675.87
477,20,1301.92,2664.28
477,21,1452.88,2833.63
477,22,1607.33,2953.11
477,23,1716.46,3456.16
477,24,1891.25,3608.34
477,25,2105.83,3898.82
478,8,50.38,44.27
478,9,10.62,12.29
478,12,15.56,17.25
478,14,49.31,64.38
478,15,60.5,68.06
478,16,59.06,72.81
478,17,79.06,106.85
478,18,114.81,144.76
478,19,155.69,154.13
478,20,238.94,252.71
478,21,317.0,362.94
478,22,377.12,420.39
478,23,527.75,578.03
478,24,514.88,410.69
478,25,540.31,417.19
479,7,14.78,27.55
479,8,14.31,32.69
479,9,12.68,15.93
479,10,24.1,22.55
479,11,23.51,19.72
479,12,33.36,34.92
479,13,41.87,51.0
479,14,56.18,72.51
479,15,61.76,105.9
479,16,70.21,111.35
479,17,120.04,178.98
479,18,168.19,222.21
479,19,232.22,328.08
479,20,350.88,402.95
479,21,399.82,561.08
479,22,439.24,633.21
479,23,445.5,631.22
479,24,507.15,657.79
479,25,562.01,774.24
480,9,12.6,15.99
480,10,24.1,22.55
480,11,23.61,19.66
480,12,33.19,34.94
480,13,42.62,50.85
480,14,57.31,72.4
480,15,62.32,105.84
480,16,70.59,111.34
480,17,120.03,178.98
480,18,169.0,221.83
480,19,233.01,327.81
480,20,351.37,402.7
480,21,400.68,560.8
480,22,440.75,632.81
480,23,448.76,630.29
480,24,507.15,657.79
480,25,563.38,773.88
481,8,17.12,37.42
481,9,27.67,46.84
481,10,18.17,19.55
481,11,20.76,18.84
481,12,36.1,44.77
481,13,31.33,36.36
481,14,38.77,43.41
481,15,67.18,100.27
481,16,85.09,177.43
481,17,152.18,325.76
481,18,162.86,347.64
481,19,302.77,605.04
481,20,392.64,560.93
481,21,437.36,473.53
481,22,511.73,493.95
481,23,691.5,649.76
481,24,845.41,908.86
481,25,813.55,1051.11
483,7,14.47,27.52
483,8,12.98,30.38
483,9,11.06,11.49
483,10,23.67,22.52
483,11,22.82,19.16
483,12,32.54,34.5
483,13,41.07,50.31
483,14,54.94,71.24
483,15,60.15,104.93
483,16,68.79,110.58
483,17,116.99,177.39
483,18,164.43,221.28
483,19,231.12,328.23
483,20,349.5,403.44
483,21,399.35,561.19
483,22,438.94,633.25
483,23,444.69,631.27
483,24,502.29,657.96
483,25,554.22,773.09
484,8,14.81,32.7
484,9,12.48,16.04
484,10,24.03,22.59
484,11,23.69,19.59
484,12,33.67,34.73
484,13,42.65,50.83
484,14,57.19,72.47
484,15,62.5,105.77
484,16,70.69,111.33
484,17,120.1,178.97
484,18,168.72,221.98
484,19,233.18,327.74
484,20,347.47,403.57
484,21,399.97,561.04
484,22,440.62,632.85
484,23,448.19,630.54
484,24,509.5,656.81
484,25,565.65,772.92
485,7,27.23,36.4
485,8,49.06,45.22
485,9,11.31,12.1
485,10,7.92,9.12
485,11,11.67,14.59
485,12,15.38,17.38
485,13,32.93,44.55
485,14,49.25,64.42
485,15,59.62,68.68
485,16,58.0,73.47
485,17,77.88,107.53
485,18,112.25,146.23
485,19,153.06,155.9
485,20,235.94,254.88
485,21,309.19,366.98
485,22,371.81,423.61
485,23,508.5,586.27
485,24,508.56,415.24
485,25,540.81,416.82
486,16,25.0,28.8
486,17,22.88,19.02
486,18,28.62,46.12
486,19,37.88,51.83
486,20,76.71,110.53
486,23,32.67,54.35
486,24,23.67,48.81
486,25,38.57,49.02
487,12,6.86,19.87
487,14,3.4,9.83
487,15,19.38,25.71
487,16,24.17,29.4
487,17,18.88,19.41
487,18,27.88,46.52
487,19,34.38,52.78
487,20,73.29,112.31
487,21,153.4,232.72
487,22,104.5,135.4
487,23,32.56,54.42
487,24,22.89,49.08
487,25,37.0,49.83
488,7,14.78,27.55
488,8,14.6,32.75
488,9,12.23,15.95
488,10,23.84,22.6
488,11,23.12,19.61
488,12,33.25,34.94
488,13,42.12,51.03
488,14,56.51,72.61
488,15,61.81,105.9
488,16,70.18,111.35
488,17,119.04,178.86
488,18,165.87,222.15
488,19,230.22,328.16
488,20,342.54,400.94
488,21,397.03,561.37
488,22,435.78,633.18
488,23,440.28,630.28
488,24,495.41,653.96
488,25,554.5,773.23
489,9,125.08,508.03
489,10,108.08,368.62
489,11,108.17,375.21
489,13,134.28,460.93
489,14,148.33,455.84
489,15,155.32,391.7
489,16,167.81,379.81
489,17,199.85,408.32
489,18,228.35,404.83
489,19,254.73,433.05
489,20,271.19,412.15
489,21,258.15,374.78
489,22,265.77,378.36
489,23,273.35,391.45
489,24,287.31,410.8
489,25,315.77,443.38
490,7,31.55,77.42
490,8,22.93,52.92
490,9,42.84,111.8
490,10,39.28,99.36
490,11,36.15,86.54
490,12,31.31,64.18
490,13,35.47,79.45
490,14,25.24,60.24
490,15,27.2,56.59
490,16,28.71,54.55
490,17,46.96,95.16
490,18,88.23,162.96
490,19,98.86,180.69
490,20,112.92,218.38
490,21,108.0,202.86
490,22,124.33,206.56
490,23,148.82,244.22
490,24,179.47,278.23
490,25,218.2,357.35
493,7,47.15,86.39
493,8,126.37,268.64
493,9,164.76,376.05
493,10,204.73,492.47
493,11,276.6,637.57
